,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
2458,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2023,4581560251871.87,Aggregates,Aggregates,Aggregates,,
2459,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2022,4690383387527.66,Aggregates,Aggregates,Aggregates,,
2460,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2021,4436621447993.38,Aggregates,Aggregates,Aggregates,,
2461,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2020,3427576027531.51,Aggregates,Aggregates,Aggregates,,
2462,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2019,3694170623525.21,Aggregates,Aggregates,Aggregates,,
2463,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2018,3776337888728.54,Aggregates,Aggregates,Aggregates,,
2464,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2017,3273098437288.03,Aggregates,Aggregates,Aggregates,,
2465,4E,East Asia & Pacific (excluding high income),Imports of goods and services (current US$),2016,2876394553710.85,Aggregates,Aggregates,Aggregates,,
2466,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2024,4826489709914.53,Aggregates,Aggregates,Aggregates,,
2467,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2023,4573071410217.51,Aggregates,Aggregates,Aggregates,,
2468,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2022,4681700677903.54,Aggregates,Aggregates,Aggregates,,
2469,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2021,4428350205680.74,Aggregates,Aggregates,Aggregates,,
2470,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2020,3421269491284.17,Aggregates,Aggregates,Aggregates,,
2471,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2019,3687361355419.14,Aggregates,Aggregates,Aggregates,,
2472,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2018,3769361074767.66,Aggregates,Aggregates,Aggregates,,
2473,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2017,3267079860468.79,Aggregates,Aggregates,Aggregates,,
2474,T4,East Asia & Pacific (IDA & IBRD countries),Imports of goods and services (current US$),2016,2871140032364.75,Aggregates,Aggregates,Aggregates,,
2475,XC,Euro area,Imports of goods and services (current US$),2024,7383770624026.43,Aggregates,Aggregates,Aggregates,,
2476,XC,Euro area,Imports of goods and services (current US$),2023,7409439776796.92,Aggregates,Aggregates,Aggregates,,
2477,XC,Euro area,Imports of goods and services (current US$),2022,7529762439233.67,Aggregates,Aggregates,Aggregates,,
2478,XC,Euro area,Imports of goods and services (current US$),2021,6646992274731.29,Aggregates,Aggregates,Aggregates,,
2479,XC,Euro area,Imports of goods and services (current US$),2020,5451749906528.58,Aggregates,Aggregates,Aggregates,,
2480,XC,Euro area,Imports of goods and services (current US$),2019,5969165354304.75,Aggregates,Aggregates,Aggregates,,
2481,XC,Euro area,Imports of goods and services (current US$),2018,5985448082581.01,Aggregates,Aggregates,Aggregates,,
2482,XC,Euro area,Imports of goods and services (current US$),2017,5387031003600.01,Aggregates,Aggregates,Aggregates,,
2483,XC,Euro area,Imports of goods and services (current US$),2016,4874027146251.31,Aggregates,Aggregates,Aggregates,,
2484,Z7,Europe & Central Asia,Imports of goods and services (current US$),2024,12136428850995.6,Aggregates,Aggregates,Aggregates,,
2485,Z7,Europe & Central Asia,Imports of goods and services (current US$),2023,12038146750069.3,Aggregates,Aggregates,Aggregates,,
2486,Z7,Europe & Central Asia,Imports of goods and services (current US$),2022,12029778269177.6,Aggregates,Aggregates,Aggregates,,
2487,Z7,Europe & Central Asia,Imports of goods and services (current US$),2021,10606058220022.2,Aggregates,Aggregates,Aggregates,,
2488,Z7,Europe & Central Asia,Imports of goods and services (current US$),2020,8709145241387.07,Aggregates,Aggregates,Aggregates,,
2489,Z7,Europe & Central Asia,Imports of goods and services (current US$),2019,9551320072543.44,Aggregates,Aggregates,Aggregates,,
2490,Z7,Europe & Central Asia,Imports of goods and services (current US$),2018,9581855928986.91,Aggregates,Aggregates,Aggregates,,
2491,Z7,Europe & Central Asia,Imports of goods and services (current US$),2017,8692719575245.97,Aggregates,Aggregates,Aggregates,,
2492,Z7,Europe & Central Asia,Imports of goods and services (current US$),2016,7884816621616.75,Aggregates,Aggregates,Aggregates,,
2493,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2024,837949147603.378,Aggregates,Aggregates,Aggregates,,
2494,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2023,830569694682.722,Aggregates,Aggregates,Aggregates,,
2495,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2022,783462045315.31,Aggregates,Aggregates,Aggregates,,
2496,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2021,635210192176.811,Aggregates,Aggregates,Aggregates,,
2497,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2020,510550295783.425,Aggregates,Aggregates,Aggregates,,
2498,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2019,553256613832.143,Aggregates,Aggregates,Aggregates,,
2499,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2018,551780787295.111,Aggregates,Aggregates,Aggregates,,
2500,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2017,525820049049.157,Aggregates,Aggregates,Aggregates,,
2501,7E,Europe & Central Asia (excluding high income),Imports of goods and services (current US$),2016,461122198355.47,Aggregates,Aggregates,Aggregates,,
2502,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2024,1933774114969.91,Aggregates,Aggregates,Aggregates,,
2503,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2023,1893640561618.69,Aggregates,Aggregates,Aggregates,,
2504,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2022,1808846565343.2,Aggregates,Aggregates,Aggregates,,
2505,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2021,1601300257916.01,Aggregates,Aggregates,Aggregates,,
2506,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2020,1269263795881.27,Aggregates,Aggregates,Aggregates,,
2507,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2019,1384982670460.11,Aggregates,Aggregates,Aggregates,,
2508,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2018,1377027942203.68,Aggregates,Aggregates,Aggregates,,
2509,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2017,1269662116688.47,Aggregates,Aggregates,Aggregates,,
2510,T7,Europe & Central Asia (IDA & IBRD countries),Imports of goods and services (current US$),2016,1083504802477.91,Aggregates,Aggregates,Aggregates,,
2511,EU,European Union,Imports of goods and services (current US$),2024,8991181681613.97,Aggregates,Aggregates,Aggregates,,
2512,EU,European Union,Imports of goods and services (current US$),2023,8976889808875.39,Aggregates,Aggregates,Aggregates,,
2513,EU,European Union,Imports of goods and services (current US$),2022,9096397740119.17,Aggregates,Aggregates,Aggregates,,
2514,EU,European Union,Imports of goods and services (current US$),2021,8032263203877.46,Aggregates,Aggregates,Aggregates,,
2515,EU,European Union,Imports of goods and services (current US$),2020,6545984506679.87,Aggregates,Aggregates,Aggregates,,
2516,EU,European Union,Imports of goods and services (current US$),2019,7136050991411.25,Aggregates,Aggregates,Aggregates,,
2517,EU,European Union,Imports of goods and services (current US$),2018,7166967140523.92,Aggregates,Aggregates,Aggregates,,
2518,EU,European Union,Imports of goods and services (current US$),2017,6433041444189.87,Aggregates,Aggregates,Aggregates,,
2519,EU,European Union,Imports of goods and services (current US$),2016,5805422952838.3,Aggregates,Aggregates,Aggregates,,
2520,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2024,527270578396.519,Aggregates,Aggregates,Aggregates,,
2521,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2023,498616998100.36,Aggregates,Aggregates,Aggregates,,
2522,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2022,490153927658.042,Aggregates,Aggregates,Aggregates,,
2523,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2021,415220570855.234,Aggregates,Aggregates,Aggregates,,
2524,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2020,341599808359.505,Aggregates,Aggregates,Aggregates,,
2525,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2019,432753838269.442,Aggregates,Aggregates,Aggregates,,
2526,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2018,413035340073.882,Aggregates,Aggregates,Aggregates,,
2527,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2017,368252547448.148,Aggregates,Aggregates,Aggregates,,
2528,F1,Fragile and conflict affected situations,Imports of goods and services (current US$),2016,336945020033.009,Aggregates,Aggregates,Aggregates,,
2529,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2024,342795901171.753,Aggregates,Aggregates,Aggregates,,
2530,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2023,327433193520.019,Aggregates,Aggregates,Aggregates,,
2531,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2022,325962647773.243,Aggregates,Aggregates,Aggregates,,
2532,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2021,275525932282.092,Aggregates,Aggregates,Aggregates,,
2533,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2020,228147798940.798,Aggregates,Aggregates,Aggregates,,
2534,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2019,252677934187.009,Aggregates,Aggregates,Aggregates,,
2535,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2018,252748598670.375,Aggregates,Aggregates,Aggregates,,
2536,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2017,227060656182.674,Aggregates,Aggregates,Aggregates,,
2537,XE,Heavily indebted poor countries (HIPC),Imports of goods and services (current US$),2016,220406584920.205,Aggregates,Aggregates,Aggregates,,
2538,XD,High income,Imports of goods and services (current US$),2024,21755286778920.5,Aggregates,Aggregates,Aggregates,,
2539,XD,High income,Imports of goods and services (current US$),2023,21233327053466.9,Aggregates,Aggregates,Aggregates,,
2540,XD,High income,Imports of goods and services (current US$),2022,21531968968770.7,Aggregates,Aggregates,Aggregates,,
2541,XD,High income,Imports of goods and services (current US$),2021,18926354741804.0,Aggregates,Aggregates,Aggregates,,
2542,XD,High income,Imports of goods and services (current US$),2020,15551548262924.7,Aggregates,Aggregates,Aggregates,,
2543,XD,High income,Imports of goods and services (current US$),2019,17192367195560.4,Aggregates,Aggregates,Aggregates,,
2544,XD,High income,Imports of goods and services (current US$),2018,17342718213447.3,Aggregates,Aggregates,Aggregates,,
2545,XD,High income,Imports of goods and services (current US$),2017,15884640123094.9,Aggregates,Aggregates,Aggregates,,
2546,XD,High income,Imports of goods and services (current US$),2016,14563142236814.0,Aggregates,Aggregates,Aggregates,,
2547,XF,IBRD only,Imports of goods and services (current US$),2024,9956819497401.47,Aggregates,Aggregates,Aggregates,,
2548,XF,IBRD only,Imports of goods and services (current US$),2023,9491308252779.66,Aggregates,Aggregates,Aggregates,,
2549,XF,IBRD only,Imports of goods and services (current US$),2022,9642265012744.64,Aggregates,Aggregates,Aggregates,,
2550,XF,IBRD only,Imports of goods and services (current US$),2021,8634731609015.48,Aggregates,Aggregates,Aggregates,,
2551,XF,IBRD only,Imports of goods and services (current US$),2020,6613295238848.12,Aggregates,Aggregates,Aggregates,,
2552,XF,IBRD only,Imports of goods and services (current US$),2019,7423661954201.89,Aggregates,Aggregates,Aggregates,,
2553,XF,IBRD only,Imports of goods and services (current US$),2018,7590597685598.91,Aggregates,Aggregates,Aggregates,,
2554,XF,IBRD only,Imports of goods and services (current US$),2017,6780385728500.63,Aggregates,Aggregates,Aggregates,,
2555,XF,IBRD only,Imports of goods and services (current US$),2016,5954224581763.36,Aggregates,Aggregates,Aggregates,,
2556,ZT,IDA & IBRD total,Imports of goods and services (current US$),2024,10801900595071.3,Aggregates,Aggregates,Aggregates,,
2557,ZT,IDA & IBRD total,Imports of goods and services (current US$),2023,10298927074648.2,Aggregates,Aggregates,Aggregates,,
2558,ZT,IDA & IBRD total,Imports of goods and services (current US$),2022,10490473709467.1,Aggregates,Aggregates,Aggregates,,
2559,ZT,IDA & IBRD total,Imports of goods and services (current US$),2021,9345382734690.8,Aggregates,Aggregates,Aggregates,,
2560,ZT,IDA & IBRD total,Imports of goods and services (current US$),2020,7189318369048.38,Aggregates,Aggregates,Aggregates,,
2561,ZT,IDA & IBRD total,Imports of goods and services (current US$),2019,8072351021964.3,Aggregates,Aggregates,Aggregates,,
2562,ZT,IDA & IBRD total,Imports of goods and services (current US$),2018,8243128223175.42,Aggregates,Aggregates,Aggregates,,
2563,ZT,IDA & IBRD total,Imports of goods and services (current US$),2017,7360425350234.12,Aggregates,Aggregates,Aggregates,,
2564,ZT,IDA & IBRD total,Imports of goods and services (current US$),2016,6476445542636.05,Aggregates,Aggregates,Aggregates,,
2565,XH,IDA blend,Imports of goods and services (current US$),2024,284575095403.398,Aggregates,Aggregates,Aggregates,,
2566,XH,IDA blend,Imports of goods and services (current US$),2023,271436189128.34,Aggregates,Aggregates,Aggregates,,
2567,XH,IDA blend,Imports of goods and services (current US$),2022,302152657050.789,Aggregates,Aggregates,Aggregates,,
2568,XH,IDA blend,Imports of goods and services (current US$),2021,240306730843.411,Aggregates,Aggregates,Aggregates,,
2569,XH,IDA blend,Imports of goods and services (current US$),2020,193161219919.279,Aggregates,Aggregates,Aggregates,,
2570,XH,IDA blend,Imports of goods and services (current US$),2019,224434795677.957,Aggregates,Aggregates,Aggregates,,
2571,XH,IDA blend,Imports of goods and services (current US$),2018,230737309834.771,Aggregates,Aggregates,Aggregates,,
2572,XH,IDA blend,Imports of goods and services (current US$),2017,209096605494.91,Aggregates,Aggregates,Aggregates,,
2573,XH,IDA blend,Imports of goods and services (current US$),2016,177395807036.5,Aggregates,Aggregates,Aggregates,,
2574,XI,IDA only,Imports of goods and services (current US$),2024,552949772181.232,Aggregates,Aggregates,Aggregates,,
2575,XI,IDA only,Imports of goods and services (current US$),2023,529343315348.781,Aggregates,Aggregates,Aggregates,,
2576,XI,IDA only,Imports of goods and services (current US$),2022,548733030865.997,Aggregates,Aggregates,Aggregates,,
2577,XI,IDA only,Imports of goods and services (current US$),2021,460096430906.836,Aggregates,Aggregates,Aggregates,,
2578,XI,IDA only,Imports of goods and services (current US$),2020,380348490837.127,Aggregates,Aggregates,Aggregates,,
2579,XI,IDA only,Imports of goods and services (current US$),2019,423475134060.375,Aggregates,Aggregates,Aggregates,,
2580,XI,IDA only,Imports of goods and services (current US$),2018,420022285424.151,Aggregates,Aggregates,Aggregates,,
2581,XI,IDA only,Imports of goods and services (current US$),2017,369730850505.288,Aggregates,Aggregates,Aggregates,,
2582,XI,IDA only,Imports of goods and services (current US$),2016,343979118340.193,Aggregates,Aggregates,Aggregates,,
2583,XG,IDA total,Imports of goods and services (current US$),2024,841007480963.787,Aggregates,Aggregates,Aggregates,,
2584,XG,IDA total,Imports of goods and services (current US$),2023,804254356999.615,Aggregates,Aggregates,Aggregates,,
2585,XG,IDA total,Imports of goods and services (current US$),2022,851183588175.234,Aggregates,Aggregates,Aggregates,,
2586,XG,IDA total,Imports of goods and services (current US$),2021,702894614747.557,Aggregates,Aggregates,Aggregates,,
2587,XG,IDA total,Imports of goods and services (current US$),2020,576550495151.651,Aggregates,Aggregates,Aggregates,,
2588,XG,IDA total,Imports of goods and services (current US$),2019,649741985201.712,Aggregates,Aggregates,Aggregates,,
2589,XG,IDA total,Imports of goods and services (current US$),2018,651228602702.411,Aggregates,Aggregates,Aggregates,,
2590,XG,IDA total,Imports of goods and services (current US$),2017,578247903969.38,Aggregates,Aggregates,Aggregates,,
2591,XG,IDA total,Imports of goods and services (current US$),2016,523586220423.175,Aggregates,Aggregates,Aggregates,,
2592,V3,Late-demographic dividend,Imports of goods and services (current US$),2024,7977879182814.67,Aggregates,Aggregates,Aggregates,,
2593,V3,Late-demographic dividend,Imports of goods and services (current US$),2023,7574218259499.07,Aggregates,Aggregates,Aggregates,,
2594,V3,Late-demographic dividend,Imports of goods and services (current US$),2022,7556203650143.6,Aggregates,Aggregates,Aggregates,,
2595,V3,Late-demographic dividend,Imports of goods and services (current US$),2021,6985500145168.9,Aggregates,Aggregates,Aggregates,,
2596,V3,Late-demographic dividend,Imports of goods and services (current US$),2020,5603338734047.87,Aggregates,Aggregates,Aggregates,,
2597,V3,Late-demographic dividend,Imports of goods and services (current US$),2019,6024275507550.09,Aggregates,Aggregates,Aggregates,,
2598,V3,Late-demographic dividend,Imports of goods and services (current US$),2018,5943397050517.61,Aggregates,Aggregates,Aggregates,,
2599,V3,Late-demographic dividend,Imports of goods and services (current US$),2017,5300693326269.03,Aggregates,Aggregates,Aggregates,,
2600,V3,Late-demographic dividend,Imports of goods and services (current US$),2016,4707239537644.73,Aggregates,Aggregates,Aggregates,,
2601,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2024,1843213767925.96,Aggregates,Aggregates,Aggregates,,
2602,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2023,1766854466959.3,Aggregates,Aggregates,Aggregates,,
2603,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2022,1844516546095.26,Aggregates,Aggregates,Aggregates,,
2604,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2021,1517968993139.15,Aggregates,Aggregates,Aggregates,,
2605,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2020,1130328523968.8,Aggregates,Aggregates,Aggregates,,
2606,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2019,1369639229254.35,Aggregates,Aggregates,Aggregates,,
2607,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2018,1406675375716.72,Aggregates,Aggregates,Aggregates,,
2608,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2017,1288579834675.44,Aggregates,Aggregates,Aggregates,,
2609,ZJ,Latin America & Caribbean,Imports of goods and services (current US$),2016,1176257707749.03,Aggregates,Aggregates,Aggregates,,
2610,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2024,1546950345108.33,Aggregates,Aggregates,Aggregates,,
2611,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2023,1470146389122.96,Aggregates,Aggregates,Aggregates,,
2612,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2022,1535104599441.2,Aggregates,Aggregates,Aggregates,,
2613,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2021,1259912415878.26,Aggregates,Aggregates,Aggregates,,
2614,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2020,936164484661.012,Aggregates,Aggregates,Aggregates,,
2615,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2019,1132311907581.77,Aggregates,Aggregates,Aggregates,,
2616,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2018,1160141046702.38,Aggregates,Aggregates,Aggregates,,
2617,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2017,1062608932361.56,Aggregates,Aggregates,Aggregates,,
2618,XJ,Latin America & Caribbean (excluding high income),Imports of goods and services (current US$),2016,966082180959.89,Aggregates,Aggregates,Aggregates,,
2619,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2024,1751273664534.58,Aggregates,Aggregates,Aggregates,,
2620,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2023,1673936306144.84,Aggregates,Aggregates,Aggregates,,
2621,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2022,1756127614553.84,Aggregates,Aggregates,Aggregates,,
2622,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2021,1443124035594.3,Aggregates,Aggregates,Aggregates,,
2623,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2020,1063356147322.47,Aggregates,Aggregates,Aggregates,,
2624,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2019,1291027854992.94,Aggregates,Aggregates,Aggregates,,
2625,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2018,1329319209652.28,Aggregates,Aggregates,Aggregates,,
2626,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2017,1214697457609.4,Aggregates,Aggregates,Aggregates,,
2627,T2,Latin America & the Caribbean (IDA & IBRD countries),Imports of goods and services (current US$),2016,1107161527559.01,Aggregates,Aggregates,Aggregates,,
2628,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2024,440956289592.053,Aggregates,Aggregates,Aggregates,,
2629,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2023,429512281630.606,Aggregates,Aggregates,Aggregates,,
2630,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2022,459881380855.551,Aggregates,Aggregates,Aggregates,,
2631,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2021,372609662856.866,Aggregates,Aggregates,Aggregates,,
2632,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2020,311554718959.247,Aggregates,Aggregates,Aggregates,,
2633,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2019,340650750470.241,Aggregates,Aggregates,Aggregates,,
2634,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2018,338485973959.131,Aggregates,Aggregates,Aggregates,,
2635,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2017,290063145665.602,Aggregates,Aggregates,Aggregates,,
2636,XL,Least developed countries: UN classification,Imports of goods and services (current US$),2016,267937250939.667,Aggregates,Aggregates,Aggregates,,
2637,XO,Low & middle income,Imports of goods and services (current US$),2024,9494074512833.42,Aggregates,Aggregates,Aggregates,,
2638,XO,Low & middle income,Imports of goods and services (current US$),2023,9025330393139.51,Aggregates,Aggregates,Aggregates,,
2639,XO,Low & middle income,Imports of goods and services (current US$),2022,9236488358602.96,Aggregates,Aggregates,Aggregates,,
2640,XO,Low & middle income,Imports of goods and services (current US$),2021,8189361771786.66,Aggregates,Aggregates,Aggregates,,
2641,XO,Low & middle income,Imports of goods and services (current US$),2020,6295350958486.71,Aggregates,Aggregates,Aggregates,,
2642,XO,Low & middle income,Imports of goods and services (current US$),2019,7073494745875.49,Aggregates,Aggregates,Aggregates,,
2643,XO,Low & middle income,Imports of goods and services (current US$),2018,7240860023516.29,Aggregates,Aggregates,Aggregates,,
2644,XO,Low & middle income,Imports of goods and services (current US$),2017,6456967369696.57,Aggregates,Aggregates,Aggregates,,
2645,XO,Low & middle income,Imports of goods and services (current US$),2016,5704931342162.24,Aggregates,Aggregates,Aggregates,,
2646,XM,Low income,Imports of goods and services (current US$),2024,183882775193.909,Aggregates,Aggregates,Aggregates,,
2647,XM,Low income,Imports of goods and services (current US$),2023,164264335867.487,Aggregates,Aggregates,Aggregates,,
2648,XM,Low income,Imports of goods and services (current US$),2022,166479650066.376,Aggregates,Aggregates,Aggregates,,
2649,XM,Low income,Imports of goods and services (current US$),2021,138354747086.674,Aggregates,Aggregates,Aggregates,,
2650,XM,Low income,Imports of goods and services (current US$),2020,115972988156.24,Aggregates,Aggregates,Aggregates,,
2651,XM,Low income,Imports of goods and services (current US$),2019,125999019484.02,Aggregates,Aggregates,Aggregates,,
2652,XM,Low income,Imports of goods and services (current US$),2018,125941364727.009,Aggregates,Aggregates,Aggregates,,
2653,XM,Low income,Imports of goods and services (current US$),2017,107637263894.628,Aggregates,Aggregates,Aggregates,,
2654,XM,Low income,Imports of goods and services (current US$),2016,102507823152.764,Aggregates,Aggregates,Aggregates,,
2655,XN,Lower middle income,Imports of goods and services (current US$),2024,2435312729495.65,Aggregates,Aggregates,Aggregates,,
2656,XN,Lower middle income,Imports of goods and services (current US$),2023,2274147723674.55,Aggregates,Aggregates,Aggregates,,
2657,XN,Lower middle income,Imports of goods and services (current US$),2022,2416066842950.6,Aggregates,Aggregates,Aggregates,,
2658,XN,Lower middle income,Imports of goods and services (current US$),2021,2039982358830.02,Aggregates,Aggregates,Aggregates,,
2659,XN,Lower middle income,Imports of goods and services (current US$),2020,1542598225976.66,Aggregates,Aggregates,Aggregates,,
2660,XN,Lower middle income,Imports of goods and services (current US$),2019,1759730245692.58,Aggregates,Aggregates,Aggregates,,
2661,XN,Lower middle income,Imports of goods and services (current US$),2018,1781264957382.14,Aggregates,Aggregates,Aggregates,,
2662,XN,Lower middle income,Imports of goods and services (current US$),2017,1608541602664.78,Aggregates,Aggregates,Aggregates,,
2663,XN,Lower middle income,Imports of goods and services (current US$),2016,1383366800561.29,Aggregates,Aggregates,Aggregates,,
2664,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2024,1905697979516.59,Aggregates,Aggregates,Aggregates,,
2665,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2023,1777303260720.27,Aggregates,Aggregates,Aggregates,,
2666,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2022,1702403883383.95,Aggregates,Aggregates,Aggregates,,
2667,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2021,1390580335652.81,Aggregates,Aggregates,Aggregates,,
2668,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2020,1196368199004.83,Aggregates,Aggregates,Aggregates,,
2669,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2019,1377095352883.38,Aggregates,Aggregates,Aggregates,,
2670,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2018,1362914057869.24,Aggregates,Aggregates,Aggregates,,
2671,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2017,1288213489282.01,Aggregates,Aggregates,Aggregates,,
2672,ZQ,"Middle East, North Africa, Afghanistan & Pakistan",Imports of goods and services (current US$),2016,1210058487537.83,Aggregates,Aggregates,Aggregates,,
2673,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2024,668222490200.195,Aggregates,Aggregates,Aggregates,,
2674,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2023,616877456919.264,Aggregates,Aggregates,Aggregates,,
2675,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2022,629276246707.571,Aggregates,Aggregates,Aggregates,,
2676,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2021,510046976994.607,Aggregates,Aggregates,Aggregates,,
2677,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2020,440056769767.545,Aggregates,Aggregates,Aggregates,,
2678,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2019,544384298667.414,Aggregates,Aggregates,Aggregates,,
2679,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2018,555019343976.847,Aggregates,Aggregates,Aggregates,,
2680,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2017,512626742919.011,Aggregates,Aggregates,Aggregates,,
2681,XQ,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Imports of goods and services (current US$),2016,469348152807.371,Aggregates,Aggregates,Aggregates,,
